	F1norm_rprr	datasetname	knownmodules	method	precision	recall	recovery	relevance	runningtime	thr_col	thr_row
67	2.8279172658963247	ecoli_colombos	minimal	isa	0.059944567707747996	0.03182999667357822	0.15983927508886595	0.13250930160946747	8069.6498148441315	2.0	2.5
68	2.7748448780802217	ecoli_colombos	interconnected	isa	0.08276549790143514	0.020924547394980744	0.17209143466315083	0.16043158150476294	8069.6498148441315	2.0	2.5
69	2.0255348703132694	ecoli_colombos	strict	isa	0.12869345655176392	0.014224548819694443	0.17210667426803106	0.1843373043806032	4475.428854942322	2.0	3.0
70	2.6483901198972553	ecoli_colombos	minimal	isa	0.06644907950873093	0.025862899931752253	0.13792142143884215	0.13985382318208658	4475.428854942322	2.0	3.0
71	2.455748750112873	ecoli_colombos	interconnected	isa	0.08989588358385385	0.015361486245636003	0.14984403240682517	0.16487063222950588	4475.428854942322	2.0	3.0
72	4.665815165545635	ecoli_colombos	strict	isa	0.14623754116358423	0.06506719447863224	0.37711310835406736	0.2728784609276115	7341.332684993744	2.5	0.5
73	4.4089803896445945	ecoli_colombos	minimal	isa	0.061040405678341556	0.054901533461052365	0.27358669123971296	0.21453813820783532	7341.332684993744	2.5	0.5
74	5.058856475585352	ecoli_colombos	interconnected	isa	0.09756904321889733	0.05308597268328416	0.29883831261811056	0.2746132912978715	7341.332684993744	2.5	0.5
75	3.869873363259632	ecoli_colombos	strict	isa	0.11185548684003847	0.060546923842948984	0.3081557942686652	0.22062074495873196	8477.96988105774	2.5	1.0
76	3.487564236824386	ecoli_colombos	minimal	isa	0.04137062817865502	0.051549960046186435	0.23234622624447196	0.16041275095990118	8477.96988105774	2.5	1.0
77	4.039180660809089	ecoli_colombos	interconnected	isa	0.0676922562155941	0.044640532341263556	0.2638836429815499	0.20465228079976705	8477.96988105774	2.5	1.0
78	3.867458778144418	ecoli_colombos	strict	isa	0.12309524761769214	0.06376364757229246	0.2779290328021647	0.22781836762985713	9077.20278596878	2.5	1.5
79	3.5542321760874085	ecoli_colombos	minimal	isa	0.04796774467285123	0.058406618856359886	0.21462484041221738	0.15704547710767278	9077.20278596878	2.5	1.5
80	4.145184775392725	ecoli_colombos	interconnected	isa	0.07787052260417743	0.05225531236023159	0.23988789149452094	0.21200781174394834	9077.20278596878	2.5	1.5
81	3.689932303670358	ecoli_colombos	strict	isa	0.12755930039178662	0.05756530668150185	0.24890816004699012	0.23136344184387847	8349.21421289444	2.5	2.0
82	3.5731516453170706	ecoli_colombos	minimal	isa	0.047741350567424144	0.05320703385902079	0.20057021181566137	0.17543375834670896	8349.21421289444	2.5	2.0
83	4.010352224907523	ecoli_colombos	interconnected	isa	0.07994089038810982	0.04688609640087095	0.21940548126715181	0.21992466630963506	8349.21421289444	2.5	2.0
84	3.4393556151519578	ecoli_colombos	strict	isa	0.13170382461404473	0.04534995798436836	0.22810773141403312	0.2356393377360774	7804.4642589092255	2.5	2.5
85	3.393985514244995	ecoli_colombos	minimal	isa	0.04848700085451952	0.049388024638634405	0.1868153701441463	0.16568017812087205	7804.4642589092255	2.5	2.5
86	3.7580383830675665	ecoli_colombos	interconnected	isa	0.07958641566171822	0.04145511366671693	0.20184701412256315	0.2126214090076371	7804.4642589092255	2.5	2.5
87	3.553904305423773	ecoli_colombos	strict	isa	0.14859916369979634	0.042985423145395406	0.22881554655691852	0.26188595232919204	4288.777291059494	2.5	3.0
88	3.488139934038884	ecoli_colombos	minimal	isa	0.05653122165521982	0.04826133654613288	0.17261902106536833	0.18236561008893162	4288.777291059494	2.5	3.0
89	3.6743701744738995	ecoli_colombos	interconnected	isa	0.08588894751691757	0.03798589235659418	0.18593317081017713	0.22451370957869438	4288.777291059494	2.5	3.0
90	6.227904924729984	ecoli_colombos	strict	isa	0.2104308907253286	0.09090578611380777	0.4011279276290528	0.42594482904800596	7331.0737318992615	3.0	0.5
91	5.082847287884864	ecoli_colombos	minimal	isa	0.06962802184963868	0.0708670073945936	0.23088957369613153	0.32202815451710437	7331.0737318992615	3.0	0.5
92	5.786945836451694	ecoli_colombos	interconnected	isa	0.11920026963713805	0.06857841720024503	0.26708190118140024	0.3824785688685593	7331.0737318992615	3.0	0.5
93	6.230867994130511	ecoli_colombos	strict	isa	0.19170371704318895	0.12657628519412267	0.3896156226958818	0.38530201260394575	8817.928816080093	3.0	1.0
94	5.3160575389437685	ecoli_colombos	minimal	isa	0.06784820537849982	0.08625831719972872	0.25676628594129564	0.29909269244572656	8817.928816080093	3.0	1.0
95	5.848319426962675	ecoli_colombos	interconnected	isa	0.11278399439966191	0.08744765596558167	0.26393456566239565	0.3636640862992252	8817.928816080093	3.0	1.0
96	5.885867618196153	ecoli_colombos	strict	isa	0.1671107602014423	0.1033249333754432	0.4093534591894381	0.35675085561888853	8662.715187072754	3.0	1.5
97	5.152798539627664	ecoli_colombos	minimal	isa	0.06099804643084197	0.07946880987220425	0.29015896460822144	0.26593313019949105	8662.715187072754	3.0	1.5
98	5.94538570973861	ecoli_colombos	interconnected	isa	0.10683712902517782	0.08520516182610745	0.29560201736068403	0.340796249149595	8662.715187072754	3.0	1.5
99	5.474525511812812	ecoli_colombos	strict	isa	0.1643369529740342	0.0931025578028548	0.366727510728986	0.34306921887562947	8148.420946121216	3.0	2.0
100	4.857279081411997	ecoli_colombos	minimal	isa	0.0605055885311743	0.07713244807342352	0.25117495836644865	0.2601856661592492	8148.420946121216	3.0	2.0
101	5.265225058420746	ecoli_colombos	interconnected	isa	0.10110857458493984	0.07418000325543841	0.2523119032691424	0.31096387838889483	8148.420946121216	3.0	2.0
102	5.031779416875151	ecoli_colombos	strict	isa	0.1502891104148536	0.08268299099737007	0.3308703262065899	0.3266558094560977	7518.8087339401245	3.0	2.5
103	4.563037125670767	ecoli_colombos	minimal	isa	0.05367485605701919	0.07716761151883418	0.22781887048985874	0.2556074042491801	7518.8087339401245	3.0	2.5
104	4.754019833295763	ecoli_colombos	interconnected	isa	0.0889503056140769	0.06724996911771745	0.22283629856744488	0.2906564418567872	7518.8087339401245	3.0	2.5
105	4.195957937322473	ecoli_colombos	strict	isa	0.12959935108347753	0.06861505592231543	0.2756908074919599	0.27085784908940086	4279.739637851715	3.0	3.0
106	4.08967517595313	ecoli_colombos	minimal	isa	0.05077088893713237	0.06319042434647917	0.2087673823216931	0.22560392525197082	4279.739637851715	3.0	3.0
107	4.61880537601461	ecoli_colombos	interconnected	isa	0.08910681450330013	0.06094997309245865	0.22213444278444405	0.27918560611746857	4279.739637851715	3.0	3.0
108	7.7190247745877745	ecoli_colombos	strict	isa	0.23161610538658253	0.14326712528297644	0.5101831457763475	0.4718246077266341	6351.24493598938	3.5	0.5
109	5.734749807916942	ecoli_colombos	minimal	isa	0.06947545109558684	0.0963258308204843	0.26429255085596	0.3479587984087012	6351.24493598938	3.5	0.5
110	6.6353469584788805	ecoli_colombos	interconnected	isa	0.11155020524113594	0.09517667149667947	0.32518172921810623	0.3956542497998486	6351.24493598938	3.5	0.5
111	7.3386938712332235	ecoli_colombos	strict	isa	0.2099398527960006	0.14581546731318326	0.505659074223602	0.42633134585640325	8786.616245985031	3.5	1.0
112	5.562495343250353	ecoli_colombos	minimal	isa	0.06906400084163773	0.09792678711221459	0.25522660431567645	0.32596928066395175	8786.616245985031	3.5	1.0
113	6.545215814903637	ecoli_colombos	interconnected	isa	0.10747401193557357	0.100890191824646	0.3239271311606137	0.37795769939716345	8786.616245985031	3.5	1.0
114	7.263409394853089	ecoli_colombos	strict	isa	0.2035716953096465	0.14012207940505453	0.511610497123154	0.4209453998807221	7914.631214857101	3.5	1.5
115	6.304947393352544	ecoli_colombos	minimal	isa	0.07229964116849918	0.11856183841161733	0.2991867528314646	0.36341273865555845	7914.631214857101	3.5	1.5
116	6.76171757756912	ecoli_colombos	interconnected	isa	0.11379953452241373	0.09936564487145869	0.343478842987225	0.38277663915947713	7914.631214857101	3.5	1.5
117	6.693992083365451	ecoli_colombos	strict	isa	0.17680030189327026	0.1260684230060633	0.47279827334692764	0.3968018287032817	7558.056739091873	3.5	2.0
118	5.782138617428797	ecoli_colombos	minimal	isa	0.06641632992925393	0.10164075574221043	0.2889002288003857	0.32310675519442633	7558.056739091873	3.5	2.0
119	6.538717723363055	ecoli_colombos	interconnected	isa	0.1081975843257279	0.09803447922904245	0.3274076517736311	0.3754853192223661	7558.056739091873	3.5	2.0
120	5.7499217379870675	ecoli_colombos	strict	isa	0.1555996645253384	0.1275291444563885	0.39464350184037456	0.32751335324152797	7185.895662069321	3.5	2.5
121	4.982563955172489	ecoli_colombos	minimal	isa	0.054436598438272185	0.10558265413370531	0.2439407255505412	0.27322140271825024	7185.895662069321	3.5	2.5
122	5.56309582052698	ecoli_colombos	interconnected	isa	0.09182369019475355	0.10462303467638266	0.26505750706669867	0.3133097045569561	7185.895662069321	3.5	2.5
123	5.158231841059776	ecoli_colombos	strict	isa	0.1468996615654326	0.11116780047930071	0.3320966339072853	0.309653181600545	4493.253731966019	3.5	3.0
124	4.9434877527716825	ecoli_colombos	minimal	isa	0.055669496386053244	0.09538657044335504	0.2398906356687219	0.27802848834817256	4493.253731966019	3.5	3.0
125	5.4062072095128615	ecoli_colombos	interconnected	isa	0.09420353243231382	0.09844734609047512	0.25145989991240264	0.31082817103283145	4493.253731966019	3.5	3.0
126	8.569978156104986	ecoli_colombos	strict	isa	0.24350779810740278	0.1720734515001893	0.603837537160742	0.4877704417088147	5816.257550001144	4.0	0.5
127	6.283770196924363	ecoli_colombos	minimal	isa	0.0670596905190885	0.1179266172951212	0.3299686512586934	0.34096105913945035	5816.257550001144	4.0	0.5
128	6.525893701312381	ecoli_colombos	interconnected	isa	0.09721831166759505	0.10561926272679438	0.3597021447241318	0.342381380564066	5816.257550001144	4.0	0.5
129	8.41006823067102	ecoli_colombos	strict	isa	0.22064625046900407	0.182656296470389	0.6012343404530713	0.47042224026855545	8772.52040195465	4.0	1.0
130	5.980226574735927	ecoli_colombos	minimal	isa	0.06267559445658176	0.11659265577427592	0.31519552290377806	0.32254249828734666	8772.52040195465	4.0	1.0
131	6.51345904721658	ecoli_colombos	interconnected	isa	0.09393381813043443	0.11680895744646112	0.34227962630906233	0.35092324791704693	8772.52040195465	4.0	1.0
132	7.896272139633332	ecoli_colombos	strict	isa	0.20225416480967176	0.16829923581207806	0.5894329539133685	0.43272135869027467	7249.06187582016	4.0	1.5
133	5.9358614042925435	ecoli_colombos	minimal	isa	0.05926023467975226	0.11000251613418532	0.32088006051578144	0.33067543541466654	7249.06187582016	4.0	1.5
134	6.5117656658934004	ecoli_colombos	interconnected	isa	0.09130628557668545	0.1079651295147866	0.364052272418465	0.34200924838808294	7249.06187582016	4.0	1.5
135	8.044215264295387	ecoli_colombos	strict	isa	0.22262790784261663	0.2005186425390679	0.5469844141431968	0.44363097263342105	6493.6591360569	4.0	2.0
136	6.381016931982295	ecoli_colombos	minimal	isa	0.06616010229436833	0.1322765875675904	0.33847247027972316	0.33670383084002226	6493.6591360569	4.0	2.0
137	6.70903180875477	ecoli_colombos	interconnected	isa	0.1001980437324665	0.13088499769862627	0.3510424619677551	0.34982843018668863	6493.6591360569	4.0	2.0
138	7.195896399049749	ecoli_colombos	strict	isa	0.19329136543645553	0.15662746143938536	0.48409315750517373	0.4202687532045195	6233.956747055054	4.0	2.5
139	5.624061176952452	ecoli_colombos	minimal	isa	0.05989020155819772	0.1012926429262764	0.3312755293135358	0.2792124129063678	6233.956747055054	4.0	2.5
140	6.230155653776786	ecoli_colombos	interconnected	isa	0.09133445817920054	0.09957402247001851	0.34581204455346887	0.32795364644332164	6233.956747055054	4.0	2.5
141	6.058948014269302	ecoli_colombos	strict	isa	0.1535838688964758	0.12728237423867308	0.46637435443364905	0.3271867499321767	3789.2622771263123	4.0	3.0
142	5.17272183187236	ecoli_colombos	minimal	isa	0.05444900669100101	0.09249959305043425	0.31226504469299254	0.25431751420177245	3789.2622771263123	4.0	3.0
143	6.198189476320874	ecoli_colombos	interconnected	isa	0.08803805686216287	0.09507770864969338	0.36097220154632154	0.3202742478139858	3789.2622771263123	4.0	3.0
144	7.566462128456831	ecoli_colombos	strict	isa	0.19745231871217156	0.15443706523905082	0.5667704650046308	0.4174053772760383	5275.700632810593	4.5	0.5
145	5.149712386382667	ecoli_colombos	minimal	isa	0.048979747634317845	0.10691762541429355	0.3105692967802931	0.25769229336868	5275.700632810593	4.5	0.5
146	5.438666318640358	ecoli_colombos	interconnected	isa	0.07231357808679174	0.09174724298462379	0.3215226597467625	0.2757886755135872	5275.700632810593	4.5	0.5
147	8.196413778387807	ecoli_colombos	strict	isa	0.20625245615986718	0.17632323653130572	0.6361214028223061	0.43768013169203407	7547.388591051102	4.5	1.0
148	5.657673717278733	ecoli_colombos	minimal	isa	0.05397103346591344	0.1107090253615979	0.34143023217655244	0.28839467552467485	7547.388591051102	4.5	1.0
149	5.9819652639091565	ecoli_colombos	interconnected	isa	0.07947312132282892	0.09819412611730578	0.3580627346988736	0.3027878407562381	7547.388591051102	4.5	1.0
150	7.560616955486221	ecoli_colombos	strict	isa	0.18899754836217733	0.16802944804330894	0.567419063015638	0.4100564608790558	6576.211196184158	4.5	1.5
151	5.736966689978813	ecoli_colombos	minimal	isa	0.052581199379490566	0.11025859312534421	0.35297874151184705	0.2989784648335882	6576.211196184158	4.5	1.5
152	5.74276783337677	ecoli_colombos	interconnected	isa	0.07412614117029366	0.09383131541222015	0.34865611314551775	0.2909348015677984	6576.211196184158	4.5	1.5
153	7.759903224541058	ecoli_colombos	strict	isa	0.20234977037169083	0.17517273281044346	0.5933031482583911	0.4089934858297538	5717.223826885223	4.5	2.0
154	5.8786801365548795	ecoli_colombos	minimal	isa	0.052554003966662106	0.11944215872591073	0.3587986955570124	0.3083182936092006	5717.223826885223	4.5	2.0
155	5.575831061813059	ecoli_colombos	interconnected	isa	0.07287214547092564	0.0932946530692357	0.3500779574952742	0.27165436438145407	5717.223826885223	4.5	2.0
156	6.908959746812273	ecoli_colombos	strict	isa	0.16663559222312613	0.14517695690600646	0.5593755789704821	0.3653022731962334	3414.07058095932	4.5	2.5
157	5.6170880526526785	ecoli_colombos	minimal	isa	0.055072536858816856	0.1142225138526295	0.3493928789641596	0.2701381579048132	3414.07058095932	4.5	2.5
158	5.797635268480533	ecoli_colombos	interconnected	isa	0.0768425612088606	0.10164164634737165	0.3442423947107893	0.28992429776047024	3414.07058095932	4.5	2.5
159	6.148405814987317	ecoli_colombos	strict	isa	0.14802369802263868	0.12080082301817584	0.5164939652425952	0.3245596024054858	3332.40087890625	4.5	3.0
160	5.220767036499976	ecoli_colombos	minimal	isa	0.05466960821261053	0.08703449389980612	0.33042470149541964	0.2553050891280215	3332.40087890625	4.5	3.0
161	5.740226857667301	ecoli_colombos	interconnected	isa	0.07825908936078815	0.08454565332882981	0.3485565803414237	0.294661321900459	3332.40087890625	4.5	3.0
162	7.180244252983697	ecoli_colombos	strict	isa	0.17052251312825809	0.1670886108639079	0.5792108778974687	0.3709452407955809	4797.694097042084	5.0	0.5
163	4.855422869451696	ecoli_colombos	minimal	isa	0.04107758970368545	0.09913230657588133	0.3588427243986346	0.23075583610272632	4797.694097042084	5.0	0.5
164	4.48793280078038	ecoli_colombos	interconnected	isa	0.053129574879439416	0.0820057605830446	0.3022249709323338	0.21064001165337146	4797.694097042084	5.0	0.5
165	7.112276379804367	ecoli_colombos	strict	isa	0.16172220395535455	0.17048386052435727	0.5989256904139361	0.35915965087453944	6444.363125085831	5.0	1.0
166	4.777127253141031	ecoli_colombos	minimal	isa	0.03985920912914093	0.10108304808471856	0.35376681665107845	0.22662829483005703	6444.363125085831	5.0	1.0
167	5.003083660609808	ecoli_colombos	interconnected	isa	0.05596500659239808	0.0898886622689247	0.34289067788880073	0.2385821390352747	6444.363125085831	5.0	1.0
168	6.5850804673685825	ecoli_colombos	strict	isa	0.14761718735393053	0.16410048362076401	0.5557296784817313	0.33014067951363774	5443.603318929672	5.0	1.5
169	4.8139800278876	ecoli_colombos	minimal	isa	0.04058787087917361	0.09913517854192218	0.3519797035251391	0.2303592353982574	5443.603318929672	5.0	1.5
170	4.8515071510937275	ecoli_colombos	interconnected	isa	0.057998180789604024	0.09086608779708943	0.3099998996943545	0.23408342066271737	5443.603318929672	5.0	1.5
171	6.51570006348341	ecoli_colombos	strict	isa	0.14644444475468354	0.16070863283897052	0.5570276084216912	0.32478209669721403	4903.253342866898	5.0	2.0
172	5.3665327602495365	ecoli_colombos	minimal	isa	0.043009118131632766	0.1149215030927916	0.3814386822916067	0.26981997878949926	4903.253342866898	5.0	2.0
173	4.916616022111497	ecoli_colombos	interconnected	isa	0.05822888090398043	0.08940389881965738	0.3131343659901858	0.24063508715677198	4903.253342866898	5.0	2.0
174	6.926759516297575	ecoli_colombos	strict	isa	0.15665281928262312	0.1687802629357867	0.6013177715767231	0.3426952631284671	2951.682693004608	5.0	2.5
175	5.188922224898366	ecoli_colombos	minimal	isa	0.041490360016198755	0.1130269404889902	0.38652979019894307	0.2518263695200037	2951.682693004608	5.0	2.5
