	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime	simdist_function
21	6.772526472954293	ecoli_colombos	200.0	minimal	kmedoids	0.0656311478244549	0.18702861232803067	0.3281336831792343	0.3777692890136775	823.9488301277161	pearson_correlation
22	6.969928296357298	ecoli_colombos	200.0	interconnected	kmedoids	0.11349861497611223	0.1760102819051582	0.3147323486276755	0.38951005707661435	823.9488301277161	pearson_correlation
23	9.893247677157442	ecoli_colombos	200.0	strict	kmedoids	0.29053381629762315	0.33355297331739486	0.5862426163022297	0.5651312613299875	823.9488301277161	pearson_correlation
24	6.749474752414498	ecoli_colombos	225.0	minimal	kmedoids	0.06462187745012198	0.1870105877781844	0.32922864773379756	0.3769918852180255	1039.7560939788818	pearson_correlation
25	6.6344151717635365	ecoli_colombos	225.0	interconnected	kmedoids	0.10603770295407419	0.165227725444373	0.30602071593125796	0.36480951835296643	1039.7560939788818	pearson_correlation
26	9.719645862015797	ecoli_colombos	225.0	strict	kmedoids	0.28044638647913134	0.32415305616802303	0.5846160977769034	0.5509475283962545	1039.7560939788818	pearson_correlation
27	6.765038707801821	ecoli_colombos	250.0	minimal	kmedoids	0.06468270430231862	0.18788449704795707	0.3301061089274414	0.37787945471664797	950.2226319313049	pearson_correlation
28	6.608425579164326	ecoli_colombos	250.0	interconnected	kmedoids	0.10436468394090409	0.16254242149451056	0.3071864932505767	0.36260150064295843	950.2226319313049	pearson_correlation
29	9.669772475053927	ecoli_colombos	250.0	strict	kmedoids	0.2687293221483664	0.3184760647870296	0.5877132261387377	0.5492781005390438	950.2226319313049	pearson_correlation
30	6.780363718109417	ecoli_colombos	275.0	minimal	kmedoids	0.06430219681151482	0.18842138811496917	0.33267590049171397	0.3788987590052199	1255.90589594841	pearson_correlation
31	6.63084604317852	ecoli_colombos	275.0	interconnected	kmedoids	0.10471597059114456	0.16507915977350235	0.3052243745856743	0.36709646503447846	1255.90589594841	pearson_correlation
32	9.686334601500683	ecoli_colombos	275.0	strict	kmedoids	0.2687271341410234	0.32023260610023047	0.5888815863303176	0.5498741728616433	1255.90589594841	pearson_correlation
33	6.565129831473806	ecoli_colombos	300.0	minimal	kmedoids	0.06179987495142417	0.18121208556504423	0.33460620006981323	0.35474260024624976	1187.7731699943542	pearson_correlation
34	6.707743272075912	ecoli_colombos	300.0	interconnected	kmedoids	0.10310552966757396	0.16150959481714494	0.3164245475711707	0.3670687150067285	1187.7731699943542	pearson_correlation
35	9.680437707569974	ecoli_colombos	300.0	strict	kmedoids	0.2687782687902721	0.31955574896056194	0.588276323172423	0.5498195399945105	1187.7731699943542	pearson_correlation
36	3.1224141752584145	ecoli_dream5	25.0	minimal	kmedoids	0.03645285823287467	0.06044155596416941	0.1919747065688837	0.12696023246679036	94.48625588417053	pearson_correlation
37	3.282970252382335	ecoli_dream5	25.0	interconnected	kmedoids	0.05798126526895839	0.05072128220042156	0.19007749698904383	0.1405446761338421	94.48625588417053	pearson_correlation
38	3.291014871004658	ecoli_dream5	25.0	strict	kmedoids	0.0948352575968561	0.06566285322488484	0.24054947627343895	0.1682192325914976	94.48625588417053	pearson_correlation
39	4.359562266776588	ecoli_dream5	50.0	minimal	kmedoids	0.0467659730130431	0.09194610867541514	0.2185364161045764	0.21314201933987512	263.8663730621338	pearson_correlation
40	5.063849929937079	ecoli_dream5	50.0	interconnected	kmedoids	0.09045729536017852	0.09736864282344179	0.2384247880375944	0.2446087230953967	263.8663730621338	pearson_correlation
41	5.713298454485428	ecoli_dream5	50.0	strict	kmedoids	0.1711435382264923	0.15660053263656692	0.3413904862790953	0.31358973845239385	263.8663730621338	pearson_correlation
42	5.244633483812282	ecoli_dream5	75.0	minimal	kmedoids	0.05665544338900484	0.11876547783690274	0.24501417450364932	0.268378767072512	438.3225619792938	pearson_correlation
43	6.304687248554367	ecoli_dream5	75.0	interconnected	kmedoids	0.11132808386438278	0.13832883017839703	0.27084530641083626	0.32786606101877797	438.3225619792938	pearson_correlation
44	6.607947064114642	ecoli_dream5	75.0	strict	kmedoids	0.18958157994702976	0.19192274366997972	0.37805578531583356	0.37668660999844344	438.3225619792938	pearson_correlation
45	5.887788000946015	ecoli_dream5	100.0	minimal	kmedoids	0.0664499180711849	0.14181614540701226	0.2636719222163217	0.30136711258328674	572.4954340457916	pearson_correlation
46	6.919035500669732	ecoli_dream5	100.0	interconnected	kmedoids	0.11918193336409043	0.1565870646596064	0.2954355865345992	0.36254861916308523	572.4954340457916	pearson_correlation
47	7.58719402157415	ecoli_dream5	100.0	strict	kmedoids	0.2185689062287123	0.23379272987967567	0.42467087390930575	0.43611503913688715	572.4954340457916	pearson_correlation
48	6.209106047834882	ecoli_dream5	125.0	minimal	kmedoids	0.06864383884580005	0.1549066946186361	0.2753919513349668	0.32233453987004146	696.379191160202	pearson_correlation
49	6.9272435731360895	ecoli_dream5	125.0	interconnected	kmedoids	0.1166633727232893	0.15768574975489488	0.29634539540904314	0.3641318977203873	696.379191160202	pearson_correlation
50	8.315335112144245	ecoli_dream5	125.0	strict	kmedoids	0.2392625045546259	0.26509665760695567	0.45692505290064306	0.4838916926470373	696.379191160202	pearson_correlation
51	5.939254086424063	ecoli_dream5	150.0	minimal	kmedoids	0.060536726115886015	0.14964419194936202	0.26877673282400055	0.3175763497444955	852.7926590442657	pearson_correlation
52	6.527461229740023	ecoli_dream5	150.0	interconnected	kmedoids	0.1021995786914966	0.14736534301074297	0.2832153074726828	0.3458072493479038	852.7926590442657	pearson_correlation
53	8.583127109637811	ecoli_dream5	150.0	strict	kmedoids	0.23501605970820547	0.2648611279547413	0.4831202736469176	0.49625567055544695	852.7926590442657	pearson_correlation
54	6.317154598920762	ecoli_dream5	175.0	minimal	kmedoids	0.06503251937368483	0.15917835635348637	0.2851756611485257	0.33632430823574466	1223.4259400367737	pearson_correlation
55	7.087196937652082	ecoli_dream5	175.0	interconnected	kmedoids	0.1114698132747927	0.16018673300338843	0.3084482430953986	0.37339936048899414	1223.4259400367737	pearson_correlation
56	9.35371461717714	ecoli_dream5	175.0	strict	kmedoids	0.25249412160474993	0.28920690825188894	0.5398953788765297	0.5289466289350139	1223.4259400367737	pearson_correlation
57	6.109088766317289	ecoli_dream5	200.0	minimal	kmedoids	0.05891806815872205	0.1520677890356388	0.28883668660383033	0.32487555867424217	1367.6177060604095	pearson_correlation
58	6.852927600545208	ecoli_dream5	200.0	interconnected	kmedoids	0.10152796748661769	0.14976473163564413	0.31259712526376127	0.35139595750777897	1367.6177060604095	pearson_correlation
59	9.129412721354523	ecoli_dream5	200.0	strict	kmedoids	0.2405545553957015	0.27972776422051604	0.541463137862596	0.5068948030489855	1367.6177060604095	pearson_correlation
60	6.203209225169321	ecoli_dream5	225.0	minimal	kmedoids	0.05738500565422882	0.15531178240685137	0.2981616712052117	0.3340623320415024	1584.3816390037537	pearson_correlation
61	7.00623145141693	ecoli_dream5	225.0	interconnected	kmedoids	0.10032393716477456	0.15313104734381655	0.3237427664533652	0.35829225999332637	1584.3816390037537	pearson_correlation
62	9.508288253886128	ecoli_dream5	225.0	strict	kmedoids	0.24278916927397182	0.28894570136532255	0.5779947037068587	0.5209745361908962	1584.3816390037537	pearson_correlation
63	6.083434407734467	ecoli_dream5	250.0	minimal	kmedoids	0.05464447875373976	0.1492802721999618	0.3003714747364704	0.3277992722836598	1591.4335000514984	pearson_correlation
64	7.040633507485315	ecoli_dream5	250.0	interconnected	kmedoids	0.09514267740072893	0.14905722265735138	0.3393563003420295	0.35388219601165116	1591.4335000514984	pearson_correlation
65	9.49902541877704	ecoli_dream5	250.0	strict	kmedoids	0.24120351231766482	0.2871650297532671	0.577616474846867	0.5215921939841215	1591.4335000514984	pearson_correlation
66	5.897597527188176	ecoli_dream5	275.0	minimal	kmedoids	0.051708820107801215	0.14600282390189648	0.2946438431550416	0.31937985860147616	1666.2763149738312	pearson_correlation
67	6.841725869219577	ecoli_dream5	275.0	interconnected	kmedoids	0.09023582755769911	0.14306568254332436	0.3359056297638126	0.3414299016481119	1666.2763149738312	pearson_correlation
68	9.350736681808042	ecoli_dream5	275.0	strict	kmedoids	0.23770035707787743	0.2824540210649857	0.5692781118210041	0.5128439977359253	1666.2763149738312	pearson_correlation
69	5.900566888331474	ecoli_dream5	300.0	minimal	kmedoids	0.05195572705573806	0.14912879064528867	0.28838888776512667	0.32413098138623625	2040.448807001114	pearson_correlation
70	6.8554159011856175	ecoli_dream5	300.0	interconnected	kmedoids	0.09041494443692187	0.14427711680423758	0.3345053104863297	0.34376403671224265	2040.448807001114	pearson_correlation
71	9.38421800414793	ecoli_dream5	300.0	strict	kmedoids	0.23896384463841325	0.2865000693859632	0.5680733474430955	0.5159798415580436	2040.448807001114	pearson_correlation
72	2.6247956851655374	yeast_gpl2529	25.0	minimal	kmedoids	0.03550838501867548	0.05458677288117801	0.16383438440075668	0.14958137800137203	141.31836795806885	pearson_correlation
73	2.3670416872606643	yeast_gpl2529	25.0	interconnected	kmedoids	0.038943292594832396	0.0336079769197571	0.1540257483733927	0.15371544016658062	141.31836795806885	pearson_correlation
74	2.095823610565669	yeast_gpl2529	25.0	strict	kmedoids	0.04574610887182701	0.03608798059340619	0.17255430942297567	0.15584939049876567	141.31836795806885	pearson_correlation
75	3.3441900257512196	yeast_gpl2529	50.0	minimal	kmedoids	0.05152179777331707	0.0937703247535793	0.1747388471072525	0.19628689148104844	325.7130780220032	pearson_correlation
76	3.1719509524222658	yeast_gpl2529	50.0	interconnected	kmedoids	0.06010986697013378	0.07033182755946175	0.17275577557043753	0.195752604791482	325.7130780220032	pearson_correlation
77	3.1361207687824684	yeast_gpl2529	50.0	strict	kmedoids	0.07656786424233161	0.084135124725477	0.21496186608001072	0.21648048631172198	325.7130780220032	pearson_correlation
78	3.1762838576855676	yeast_gpl2529	75.0	minimal	kmedoids	0.04660419825614694	0.09093775169045988	0.16699868051099576	0.18849442843875464	631.6485841274261	pearson_correlation
79	3.2401317713845925	yeast_gpl2529	75.0	interconnected	kmedoids	0.05470925023865642	0.0727145530180778	0.18753811425504718	0.19501585706655636	631.6485841274261	pearson_correlation
80	3.0886645592831266	yeast_gpl2529	75.0	strict	kmedoids	0.06745843699118344	0.081878857384174	0.2275319351300989	0.20890601880593337	631.6485841274261	pearson_correlation
81	3.0205508977642497	yeast_gpl2529	100.0	minimal	kmedoids	0.039263314676698115	0.08298347655947733	0.16830286623468052	0.18110749636548426	754.0326189994812	pearson_correlation
82	2.9704561371897853	yeast_gpl2529	100.0	interconnected	kmedoids	0.045657753263098136	0.06592621377452079	0.17383551075246956	0.18469466061036222	754.0326189994812	pearson_correlation
83	3.046053152072442	yeast_gpl2529	100.0	strict	kmedoids	0.05937319316429657	0.08017707738961458	0.2311784318320266	0.21156570009511186	754.0326189994812	pearson_correlation
84	2.6869844653652866	yeast_gpl2529	125.0	minimal	kmedoids	0.029890871283571718	0.06943437067993599	0.15925248693797886	0.16901217418138098	1216.9249651432037	pearson_correlation
85	2.7366755547335693	yeast_gpl2529	125.0	interconnected	kmedoids	0.03317708623339219	0.058069742873174596	0.17471810277420188	0.17901266241518934	1216.9249651432037	pearson_correlation
86	2.9494848087870698	yeast_gpl2529	125.0	strict	kmedoids	0.052250409593417445	0.07552839810003545	0.2322226792815028	0.21022360265007325	1216.9249651432037	pearson_correlation
87	2.6684252846000733	yeast_gpl2529	150.0	minimal	kmedoids	0.029589742440818818	0.06892300515533699	0.16094728073940626	0.16518582824256575	1651.9669721126556	pearson_correlation
88	2.6778675094446602	yeast_gpl2529	150.0	interconnected	kmedoids	0.03208727067746123	0.057816813722200745	0.17611076484326374	0.17026314694097253	1651.9669721126556	pearson_correlation
89	2.7227066849078905	yeast_gpl2529	150.0	strict	kmedoids	0.047392377392834105	0.06974112458401827	0.2235565978881486	0.1888448425213131	1651.9669721126556	pearson_correlation
90	2.7486582939768573	yeast_gpl2529	175.0	minimal	kmedoids	0.02644178798597925	0.06745578978945721	0.17926258159564795	0.17756024447601168	1889.080687046051	pearson_correlation
91	2.5993690636191302	yeast_gpl2529	175.0	interconnected	kmedoids	0.026935123000973074	0.050049652858892936	0.20026493153106653	0.16422020902697232	1889.080687046051	pearson_correlation
92	2.510729522439777	yeast_gpl2529	175.0	strict	kmedoids	0.03868156440234185	0.05815927401331128	0.24155093272740333	0.17162500897795013	1889.080687046051	pearson_correlation
93	2.4008166698733997	yeast_gpl2529	200.0	minimal	kmedoids	0.022304992016737222	0.05700341329821281	0.1713930584861189	0.14827722825120812	2290.481673002243	pearson_correlation
94	2.5578227016995796	yeast_gpl2529	200.0	interconnected	kmedoids	0.026082327026926734	0.049750090075905015	0.20055254735927003	0.16050506402845582	2290.481673002243	pearson_correlation
95	2.4214796520959516	yeast_gpl2529	200.0	strict	kmedoids	0.03592451620470609	0.0560345267798684	0.25177954877203007	0.16078183025551446	2290.481673002243	pearson_correlation
96	2.2710544881626116	yeast_gpl2529	225.0	minimal	kmedoids	0.019436957086116185	0.052526732254252	0.1734744984620692	0.14325878606754802	2790.864644050598	pearson_correlation
97	2.3926621604923417	yeast_gpl2529	225.0	interconnected	kmedoids	0.022536237823026963	0.04449261625720671	0.2005012906483495	0.15372082772896897	2790.864644050598	pearson_correlation
98	2.308132981725939	yeast_gpl2529	225.0	strict	kmedoids	0.03220544800582422	0.05028435907317896	0.24989056474018884	0.1592058599295441	2790.864644050598	pearson_correlation
99	2.244111485463795	yeast_gpl2529	250.0	minimal	kmedoids	0.01938721652533478	0.05259027847100544	0.17302330759104922	0.13873453458610635	3168.1571130752563	pearson_correlation
100	2.209444334597037	yeast_gpl2529	250.0	interconnected	kmedoids	0.02076197523922737	0.041629369674579135	0.19263095422858423	0.13739757332032101	3168.1571130752563	pearson_correlation
101	2.2251462632462657	yeast_gpl2529	250.0	strict	kmedoids	0.03187483949205801	0.05069379363266254	0.24606506692972863	0.14623377253408212	3168.1571130752563	pearson_correlation
102	2.2299480461892154	yeast_gpl2529	275.0	minimal	kmedoids	0.01913889556477258	0.05132774987855177	0.17550461535242742	0.13720278904946184	3813.2753009796143	pearson_correlation
103	2.1621168179472923	yeast_gpl2529	275.0	interconnected	kmedoids	0.01989863975117908	0.03980040395488892	0.19647168329462192	0.1338883500166081	3813.2753009796143	pearson_correlation
104	2.2000751747004648	yeast_gpl2529	275.0	strict	kmedoids	0.030298612583410375	0.048805792055219975	0.25823993258203787	0.1447589048092144	3813.2753009796143	pearson_correlation
105	2.1692209302666967	yeast_gpl2529	300.0	minimal	kmedoids	0.018464836552867344	0.04998676390233944	0.1682641873857247	0.13595111929441248	3816.7767441272736	pearson_correlation
106	2.0763662919137227	yeast_gpl2529	300.0	interconnected	kmedoids	0.019109896020545	0.03845134779627963	0.18131005486488022	0.1319308011872101	3816.7767441272736	pearson_correlation
107	2.1066386557746535	yeast_gpl2529	300.0	strict	kmedoids	0.028713065095317084	0.04583960528713716	0.24590674919622288	0.1411095327387897	3816.7767441272736	pearson_correlation
108	2.3887085311263263	yeast_dream5	25.0	minimal	kmedoids	0.01680249599154883	0.03291803437285582	0.12466557558036553	0.09737877508872257	174.16763401031494	pearson_correlation
109	1.955749238836611	yeast_dream5	25.0	interconnected	kmedoids	0.01857971696703786	0.013957946357501328	0.11628950122388085	0.08978953669734463	174.16763401031494	pearson_correlation
110	1.8547628338585918	yeast_dream5	25.0	strict	kmedoids	0.0256261746293832	0.019123334767425698	0.13333420982112165	0.11391332601950463	174.16763401031494	pearson_correlation
111	2.7159649798397094	yeast_dream5	50.0	minimal	kmedoids	0.01807973714817948	0.046611541776926675	0.11973735764457709	0.12557253313219055	265.3116750717163	pearson_correlation
112	2.5904982287097975	yeast_dream5	50.0	interconnected	kmedoids	0.025200243779021414	0.028506698828848317	0.11817959232453816	0.12318810751098314	265.3116750717163	pearson_correlation
113	2.426775828542549	yeast_dream5	50.0	strict	kmedoids	0.035070493380324225	0.03829756937247534	0.13461867961824356	0.15011675024959828	265.3116750717163	pearson_correlation
114	2.533779784728382	yeast_dream5	75.0	minimal	kmedoids	0.015208050476272508	0.046962632381842256	0.1093824189980806	0.12698991633389647	458.9240891933441	pearson_correlation
115	2.5698961007503534	yeast_dream5	75.0	interconnected	kmedoids	0.022649113867072062	0.03110799862600985	0.11056533312902238	0.13176445477192428	458.9240891933441	pearson_correlation
116	2.539718421535803	yeast_dream5	75.0	strict	kmedoids	0.0351384064142309	0.04492905128691034	0.13588061727983705	0.1596245611736201	458.9240891933441	pearson_correlation
117	2.4567192104519084	yeast_dream5	100.0	minimal	kmedoids	0.01394246429733184	0.046655863249983366	0.10561427549204663	0.12906790751132452	625.4341478347778	pearson_correlation
118	2.6281943119653186	yeast_dream5	100.0	interconnected	kmedoids	0.02287363887248189	0.03321860910004149	0.11139396994770573	0.13598931111486856	625.4341478347778	pearson_correlation
119	2.4926751151876765	yeast_dream5	100.0	strict	kmedoids	0.03230315401466021	0.043731372636268716	0.13783597963548108	0.15643145390621194	625.4341478347778	pearson_correlation
120	2.380260340656797	yeast_dream5	125.0	minimal	kmedoids	0.012775698746741568	0.04729792775531831	0.1033280102926572	0.12873050249061135	1122.5401020050049	pearson_correlation
121	2.4591698059624636	yeast_dream5	125.0	interconnected	kmedoids	0.018950867210361357	0.0318547249171977	0.1079103684159714	0.1291462493331805	1122.5401020050049	pearson_correlation
122	2.3518040778844145	yeast_dream5	125.0	strict	kmedoids	0.02888228779140889	0.04200602640399961	0.12957122831433052	0.1515836322163182	1122.5401020050049	pearson_correlation
123	2.295326435993984	yeast_dream5	150.0	minimal	kmedoids	0.011454584058256256	0.04840749789331435	0.10122980226950305	0.12933551813509214	1316.278310060501	pearson_correlation
124	2.4771482451810107	yeast_dream5	150.0	interconnected	kmedoids	0.01702674426610985	0.0310082632262063	0.10966168166370957	0.1399999730336094	1316.278310060501	pearson_correlation
125	2.009048142486171	yeast_dream5	150.0	strict	kmedoids	0.01954854831420898	0.031697612556586825	0.12717050007539346	0.13626383511756432	1316.278310060501	pearson_correlation
126	2.088389065927988	yeast_dream5	175.0	minimal	kmedoids	0.009564972542097398	0.043159095155917857	0.09663518588567058	0.12330511042844135	1387.9518880844116	pearson_correlation
127	2.1182022268593057	yeast_dream5	175.0	interconnected	kmedoids	0.01238735509281729	0.025100003061874487	0.10282063294841484	0.12346211847263967	1387.9518880844116	pearson_correlation
128	1.7907317817169737	yeast_dream5	175.0	strict	kmedoids	0.015170216443107455	0.026526913068186588	0.12189418629382413	0.1303048378048325	1387.9518880844116	pearson_correlation
129	1.8622218342125922	yeast_dream5	200.0	minimal	kmedoids	0.007107310482878832	0.0410601957029695	0.09509491594985528	0.12462955686747453	1783.0263199806213	pearson_correlation
130	1.9952089654110197	yeast_dream5	200.0	interconnected	kmedoids	0.010653282614659454	0.024700121937632633	0.10144111608641358	0.11721248368493681	1783.0263199806213	pearson_correlation
131	1.6040815268039228	yeast_dream5	200.0	strict	kmedoids	0.011712283185133957	0.024109965983407197	0.12042470476072528	0.12185849035313263	1783.0263199806213	pearson_correlation
132	1.8011304825830285	yeast_dream5	225.0	minimal	kmedoids	0.006817595977670505	0.0392850128516084	0.09397022622208988	0.11933054362840717	2044.0112669467926	pearson_correlation
133	1.973326183902878	yeast_dream5	225.0	interconnected	kmedoids	0.01051159494391225	0.024661102492481577	0.10168647387456729	0.11399138465876903	2044.0112669467926	pearson_correlation
134	1.6580624602973002	yeast_dream5	225.0	strict	kmedoids	0.012291167827694361	0.025125032845227657	0.12460983319563444	0.12318269219206382	2044.0112669467926	pearson_correlation
135	1.7272482053174825	yeast_dream5	250.0	minimal	kmedoids	0.006284736223359093	0.03705763600238579	0.09380008147458624	0.11736258351138841	3740.7516729831696	pearson_correlation
136	1.9079005503810782	yeast_dream5	250.0	interconnected	kmedoids	0.009644150354689537	0.022517286181732304	0.10139374895863638	0.11455730302288793	3740.7516729831696	pearson_correlation
137	1.525644809464095	yeast_dream5	250.0	strict	kmedoids	0.010604389090078	0.02205429043699419	0.12587090297269013	0.11449877810076939	3740.7516729831696	pearson_correlation
138	1.905033678344523	yeast_dream5	275.0	minimal	kmedoids	0.007502641536532645	0.039878861117129336	0.0978557951731412	0.12196746222865489	2645.3569750785828	pearson_correlation
139	2.0759049232474065	yeast_dream5	275.0	interconnected	kmedoids	0.012021560583813354	0.024921013285344296	0.1045493435641818	0.11628873295952982	2645.3569750785828	pearson_correlation
140	1.6373091046582107	yeast_dream5	275.0	strict	kmedoids	0.012297293666408025	0.02446210054947414	0.12841601677610165	0.11607848687357279	2645.3569750785828	pearson_correlation
141	1.6811167591088725	yeast_dream5	300.0	minimal	kmedoids	0.0058477883616323825	0.03552324286766084	0.09611720953402368	0.11741154307532395	4054.1742630004883	pearson_correlation
142	1.7237331967673597	yeast_dream5	300.0	interconnected	kmedoids	0.007656144254074119	0.01917569941905312	0.10220488403662356	0.10858993755901286	4054.1742630004883	pearson_correlation
143	1.3972047507801841	yeast_dream5	300.0	strict	kmedoids	0.009512636575351615	0.019554540395706137	0.1241185813616524	0.1026286632347931	4054.1742630004883	pearson_correlation
