	F1norm_rprr	datasetname	k	knownmodules	linkage	method	precision	recall	recovery	relevance	runningtime	simdist_function
15	4.169256917817958	ecoli_colombos	25.0	strict	median	agglom	0.1149144092928956	0.08955914127486768	0.7338999068400873	0.1582103266596251	35.121886014938354	pearson_correlation
16	4.403789817527613	ecoli_colombos	25.0	minimal	median	agglom	0.09389637995254951	0.05917831331099478	0.49118832548886215	0.1369181003958362	35.121886014938354	pearson_correlation
17	3.1085712485696564	ecoli_colombos	25.0	interconnected	median	agglom	0.0747141086982809	0.04634463435136007	0.39394895324861573	0.0991354876970858	35.121886014938354	pearson_correlation
18	4.528591740873303	ecoli_colombos	25.0	strict	centroid	agglom	0.1356638649665456	0.10819145193910987	0.6235303248895362	0.17617390648225956	41.59913396835327	pearson_correlation
19	3.4490332340965657	ecoli_colombos	25.0	minimal	centroid	agglom	0.07772854452985366	0.05201284973608339	0.3050576283674028	0.11000872646584291	41.59913396835327	pearson_correlation
20	3.363670346080833	ecoli_colombos	25.0	interconnected	centroid	agglom	0.09199210526564992	0.051164425576925805	0.32270433301603557	0.11412481408428206	41.59913396835327	pearson_correlation
21	6.6009874541112605	ecoli_colombos	50.0	strict	ward.D	agglom	0.21564499499390402	0.20345926279187648	0.3969279108614747	0.3701610696568602	39.95151495933533	pearson_correlation
22	5.040487277220412	ecoli_colombos	50.0	minimal	ward.D	agglom	0.06105044964619633	0.12151822618547657	0.2537021645460666	0.24120004578206178	39.95151495933533	pearson_correlation
23	5.906373532037941	ecoli_colombos	50.0	interconnected	ward.D	agglom	0.10954332688222132	0.13140152928136029	0.2858332768820858	0.30146832025940834	39.95151495933533	pearson_correlation
24	0.277515307971063	ecoli_colombos	50.0	strict	single	agglom	0.027081886036624474	0.001572733637472334	0.057692307692307696	0.019227149087439947	40.03234910964966	pearson_correlation
25	0.9279626797434959	ecoli_colombos	50.0	minimal	single	agglom	0.060314085285604474	0.012741857975899417	0.1440185830429733	0.023537510857332678	40.03234910964966	pearson_correlation
26	0.5436077279438623	ecoli_colombos	50.0	interconnected	single	agglom	0.035855309230762016	0.002890410264212182	0.07987220447284345	0.023801734367868553	40.03234910964966	pearson_correlation
27	5.76139856629296	ecoli_colombos	50.0	strict	complete	agglom	0.1830714386599273	0.1441918313370933	0.3864545443189805	0.3110144105434679	37.510984897613525	pearson_correlation
28	3.920415963619739	ecoli_colombos	50.0	minimal	complete	agglom	0.043227906899611514	0.0781192801928231	0.21333377748710208	0.19629877330779377	37.510984897613525	pearson_correlation
29	4.722467339365554	ecoli_colombos	50.0	interconnected	complete	agglom	0.08729133915758654	0.09284122944435227	0.24607179806480095	0.23099869471753845	37.510984897613525	pearson_correlation
30	3.4848414450144602	ecoli_colombos	50.0	strict	average	agglom	0.10456700747743156	0.06210993295175309	0.3214737622726877	0.1710124851369927	33.218076944351196	pearson_correlation
31	3.483892863450723	ecoli_colombos	50.0	minimal	average	agglom	0.047895516538531246	0.0666421184657929	0.2279019968046465	0.1375490277537125	33.218076944351196	pearson_correlation
32	3.4574359984200838	ecoli_colombos	50.0	interconnected	average	agglom	0.07322471144016923	0.05484358891346879	0.21019773156971205	0.15266877946580612	33.218076944351196	pearson_correlation
33	5.496424107649617	ecoli_colombos	50.0	strict	mcquitty	agglom	0.1634331742471122	0.1466943821995966	0.43194567926551275	0.26489154101745416	30.3094379901886	pearson_correlation
34	3.9456971294561383	ecoli_colombos	50.0	minimal	mcquitty	agglom	0.04662157420298644	0.08452529514496458	0.23376202015241596	0.17276836151979555	30.3094379901886	pearson_correlation
35	4.3021902741271525	ecoli_colombos	50.0	interconnected	mcquitty	agglom	0.08095625153695717	0.0867809400994256	0.2477545540383217	0.19123321474260974	30.3094379901886	pearson_correlation
36	6.738135945446536	ecoli_colombos	50.0	strict	median	agglom	0.2147743979552956	0.1956700468744527	0.6333152254508375	0.28687944039907476	39.70102286338806	pearson_correlation
37	5.463502639282263	ecoli_colombos	50.0	minimal	median	agglom	0.08370125749183344	0.09634450263284594	0.39720447512102636	0.2001907885647299	39.70102286338806	pearson_correlation
38	5.135520634035216	ecoli_colombos	50.0	interconnected	median	agglom	0.11684453558250005	0.10138023087801783	0.3686109308645538	0.19198225288675333	39.70102286338806	pearson_correlation
39	7.284779008253031	ecoli_colombos	50.0	strict	centroid	agglom	0.2252672539131778	0.20735676944823853	0.6021925952438318	0.33378556549909005	35.74649691581726	pearson_correlation
40	5.90167465181423	ecoli_colombos	50.0	minimal	centroid	agglom	0.08520840745047235	0.10629566685619303	0.39336233221121264	0.23013617311193857	35.74649691581726	pearson_correlation
41	5.314367584868594	ecoli_colombos	50.0	interconnected	centroid	agglom	0.1085612511007541	0.10185214838983961	0.33487973392073395	0.22003731819834882	35.74649691581726	pearson_correlation
42	7.479105415071901	ecoli_colombos	75.0	strict	ward.D	agglom	0.2452318787805315	0.2463583889109604	0.4230673138537192	0.4385379410465276	36.306617975234985	pearson_correlation
43	5.959558302388996	ecoli_colombos	75.0	minimal	ward.D	agglom	0.07067066322701208	0.1641616872712428	0.2773093356289402	0.30148639039892117	36.306617975234985	pearson_correlation
44	6.5130200955221325	ecoli_colombos	75.0	interconnected	ward.D	agglom	0.11908722731851067	0.16465087467042538	0.2932258805939689	0.35177806875420903	36.306617975234985	pearson_correlation
45	0.2778691118369221	ecoli_colombos	75.0	strict	single	agglom	0.027067126467988544	0.0015760369940836228	0.057803468208092484	0.01922670759653863	40.1397340297699	pearson_correlation
46	0.9281259899361067	ecoli_colombos	75.0	minimal	single	agglom	0.05974607468391797	0.012689033682755944	0.14385964912280702	0.02358649320721845	40.1397340297699	pearson_correlation
47	0.5450869594058658	ecoli_colombos	75.0	interconnected	single	agglom	0.035824370821049695	0.002906662622899276	0.08025682182985554	0.023800062378174718	40.1397340297699	pearson_correlation
48	6.692507357280562	ecoli_colombos	75.0	strict	complete	agglom	0.206872107854572	0.18666681174795655	0.43137614401556573	0.36540775001951975	38.96864199638367	pearson_correlation
49	4.427522086320901	ecoli_colombos	75.0	minimal	complete	agglom	0.048731464481348914	0.09482812680397161	0.23184813308687133	0.224390603164436	38.96864199638367	pearson_correlation
50	5.3149599936216845	ecoli_colombos	75.0	interconnected	complete	agglom	0.0946234939664368	0.11184242808233541	0.2705724438664261	0.2641419243674519	38.96864199638367	pearson_correlation
51	3.8344615757034224	ecoli_colombos	75.0	strict	average	agglom	0.12183695019262081	0.08131823980678184	0.3241174922958902	0.18508079142430217	36.35209107398987	pearson_correlation
52	3.7434209151772704	ecoli_colombos	75.0	minimal	average	agglom	0.0509913106259154	0.07989893085240887	0.22386829762767826	0.1523060722870431	36.35209107398987	pearson_correlation
53	3.741273416937935	ecoli_colombos	75.0	interconnected	average	agglom	0.08374492433029959	0.07209258395724764	0.20797368474649994	0.16629907201809838	36.35209107398987	pearson_correlation
54	6.268723609689027	ecoli_colombos	75.0	strict	mcquitty	agglom	0.18703563614082835	0.17291733517850172	0.45505586256280534	0.31561328096374075	30.880810976028442	pearson_correlation
55	4.4643554326285555	ecoli_colombos	75.0	minimal	mcquitty	agglom	0.04749593806978107	0.10073163226006453	0.25094284412271456	0.21334035760080436	30.880810976028442	pearson_correlation
56	4.543116663892578	ecoli_colombos	75.0	interconnected	mcquitty	agglom	0.08482348077919973	0.09746067849554922	0.2478356155683905	0.20849810570814223	30.880810976028442	pearson_correlation
57	8.17482939002494	ecoli_colombos	75.0	strict	median	agglom	0.24586355520897446	0.24134836360538323	0.6795047533055439	0.3726965690191228	36.355348110198975	pearson_correlation
58	6.0751541041020705	ecoli_colombos	75.0	minimal	median	agglom	0.07955265925739056	0.1184962447372566	0.3984417091359688	0.24307450411862236	36.355348110198975	pearson_correlation
59	5.723375581374399	ecoli_colombos	75.0	interconnected	median	agglom	0.11520778257930452	0.11620614106819831	0.36958054332342755	0.23116844979463919	36.355348110198975	pearson_correlation
60	7.866986315714286	ecoli_colombos	75.0	strict	centroid	agglom	0.23569169976233753	0.22592985452183725	0.6496101855113763	0.3621707856281468	36.7162721157074	pearson_correlation
61	6.396889266825865	ecoli_colombos	75.0	minimal	centroid	agglom	0.08214487214736681	0.1237705881130948	0.42523952748225813	0.2566817258490847	36.7162721157074	pearson_correlation
62	6.118739075113265	ecoli_colombos	75.0	interconnected	centroid	agglom	0.11781044500001213	0.12268655035822809	0.3857369125589704	0.25399364840207406	36.7162721157074	pearson_correlation
63	8.270571019081379	ecoli_colombos	100.0	strict	ward.D	agglom	0.2643449205406979	0.2787266031314075	0.47509129456263943	0.4777358003920892	39.29564809799194	pearson_correlation
64	6.02515611909589	ecoli_colombos	100.0	minimal	ward.D	agglom	0.06705380258474712	0.16650369279046995	0.27208147910602765	0.32853971540109833	39.29564809799194	pearson_correlation
65	6.282557402068808	ecoli_colombos	100.0	interconnected	ward.D	agglom	0.11232205157809355	0.16426901955237405	0.2767745471423162	0.3483645083430392	39.29564809799194	pearson_correlation
66	0.2774559256469472	ecoli_colombos	100.0	strict	single	agglom	0.026554168792909453	0.0015708252894884723	0.05825242718446602	0.01922202709062045	35.05193090438843	pearson_correlation
67	0.9323342245168983	ecoli_colombos	100.0	minimal	single	agglom	0.059436893359927	0.01279302298517711	0.14504716981132076	0.023669275898022514	35.05193090438843	pearson_correlation
68	0.5448992234532678	ecoli_colombos	100.0	interconnected	single	agglom	0.035165268250809956	0.0029012652338799836	0.08090614886731391	0.023792371184363847	35.05193090438843	pearson_correlation
69	7.299647023090159	ecoli_colombos	100.0	strict	complete	agglom	0.22306789032512842	0.20900456134070702	0.46251062506043067	0.40296368715462927	28.9734148979187	pearson_correlation
70	4.84645807016461	ecoli_colombos	100.0	minimal	complete	agglom	0.05417735948190344	0.1079397120847812	0.24720255678668174	0.246248657022495	28.9734148979187	pearson_correlation
71	5.833495468087547	ecoli_colombos	100.0	interconnected	complete	agglom	0.10088420475260515	0.12462076268057337	0.29280334490309634	0.2954164066542503	28.9734148979187	pearson_correlation
72	4.867986780270416	ecoli_colombos	100.0	strict	average	agglom	0.14628745681344793	0.11308699196891452	0.41053266789900655	0.23209577430395517	34.97723412513733	pearson_correlation
73	4.785988733656395	ecoli_colombos	100.0	minimal	average	agglom	0.0651432948899704	0.10360807907453601	0.30629674089405456	0.18579718439242826	34.97723412513733	pearson_correlation
74	4.963089616059739	ecoli_colombos	100.0	interconnected	average	agglom	0.10197596229254784	0.09972282925400267	0.2832295432965528	0.21793551433216893	34.97723412513733	pearson_correlation
75	6.582635366423273	ecoli_colombos	100.0	strict	mcquitty	agglom	0.1968584519488754	0.18292192328646978	0.4636664663146466	0.3378653195254652	28.33627700805664	pearson_correlation
76	4.764116033994619	ecoli_colombos	100.0	minimal	mcquitty	agglom	0.05144190214858038	0.11190061274180182	0.2613115952715493	0.22757746517651387	28.33627700805664	pearson_correlation
77	5.1020862608629045	ecoli_colombos	100.0	interconnected	mcquitty	agglom	0.09320074683576739	0.10900814720351283	0.27489457386817917	0.23817551751632468	28.33627700805664	pearson_correlation
78	8.580686417498935	ecoli_colombos	100.0	strict	median	agglom	0.25937865616697664	0.27279285359984645	0.5733021831259972	0.44426729419071165	39.77720594406128	pearson_correlation
79	6.568134144879278	ecoli_colombos	100.0	minimal	median	agglom	0.07553716250537978	0.15613153430780333	0.36286240476568205	0.2992588076119099	39.77720594406128	pearson_correlation
80	6.565676270685577	ecoli_colombos	100.0	interconnected	median	agglom	0.11739825881980236	0.15175638874693237	0.3449676832886328	0.30986692956935086	39.77720594406128	pearson_correlation
81	8.416583856887591	ecoli_colombos	100.0	strict	centroid	agglom	0.253761565663883	0.2520017200339975	0.5982288492532686	0.42161336021487406	34.172504901885986	pearson_correlation
82	6.442087532736575	ecoli_colombos	100.0	minimal	centroid	agglom	0.0665960999207418	0.14919308678493876	0.396652095397772	0.2896141724892176	34.172504901885986	pearson_correlation
83	6.398779785414175	ecoli_colombos	100.0	interconnected	centroid	agglom	0.11318386025454216	0.14238310829522882	0.3689940525503488	0.2825457537684447	34.172504901885986	pearson_correlation
84	8.880746951860445	ecoli_colombos	125.0	strict	ward.D	agglom	0.27761509609968665	0.30311086131281434	0.5253121982602903	0.49963109322229776	35.96865200996399	pearson_correlation
85	6.543114474264571	ecoli_colombos	125.0	minimal	ward.D	agglom	0.07023426798213728	0.1901458469087215	0.2939968227105339	0.3633144572681919	35.96865200996399	pearson_correlation
86	6.475346634352666	ecoli_colombos	125.0	interconnected	ward.D	agglom	0.11450060376638273	0.17491921928597645	0.28225825026695006	0.36267777454429745	35.96865200996399	pearson_correlation
87	0.9974225307498418	ecoli_colombos	125.0	strict	single	agglom	0.036160570303476365	0.011149732164334238	0.5296442687747036	0.038450464200648286	34.17161798477173	pearson_correlation
88	1.6203558345982427	ecoli_colombos	125.0	minimal	single	agglom	0.06182297657220666	0.019707841460111758	0.4425337714494341	0.04122691461097436	34.17161798477173	pearson_correlation
89	0.7235441135651085	ecoli_colombos	125.0	interconnected	single	agglom	0.03843743252449871	0.004365324961205028	0.13631778058007565	0.02758362841268994	34.17161798477173	pearson_correlation
90	7.656926255640163	ecoli_colombos	125.0	strict	complete	agglom	0.23021560918789327	0.2191668782558118	0.49497401353942505	0.41701942562273875	36.61696004867554	pearson_correlation
91	5.14671885581259	ecoli_colombos	125.0	minimal	complete	agglom	0.05338499375892701	0.11639224946821566	0.2689349460984118	0.26736425051564366	36.61696004867554	pearson_correlation
92	5.735095333953271	ecoli_colombos	125.0	interconnected	complete	agglom	0.09761454850545348	0.1254738325499384	0.2903531600623506	0.2876902319134557	36.61696004867554	pearson_correlation
93	4.881700794126579	ecoli_colombos	125.0	strict	average	agglom	0.14704029565732107	0.11501357320454934	0.40243089373616525	0.23487003648591953	32.045165061950684	pearson_correlation
94	4.9365780077514385	ecoli_colombos	125.0	minimal	average	agglom	0.0644928040304778	0.10763359825022038	0.29764769073872516	0.20225836737801411	32.045165061950684	pearson_correlation
95	5.062919259273787	ecoli_colombos	125.0	interconnected	average	agglom	0.1004599059723633	0.10171696313951373	0.29867390933246235	0.2185256194322878	32.045165061950684	pearson_correlation
96	7.045523460163903	ecoli_colombos	125.0	strict	mcquitty	agglom	0.208965993620343	0.20338300670263607	0.48095383671370145	0.3676827955677775	39.661458015441895	pearson_correlation
97	4.95943594400733	ecoli_colombos	125.0	minimal	mcquitty	agglom	0.05142453968532663	0.12132254486970198	0.26480176848325604	0.24634121582512647	39.661458015441895	pearson_correlation
98	5.135934981854841	ecoli_colombos	125.0	interconnected	mcquitty	agglom	0.09342913242657579	0.11420983094952993	0.26892856097468765	0.24401550753271914	39.661458015441895	pearson_correlation
99	8.999214081897243	ecoli_colombos	125.0	strict	median	agglom	0.2768036771537677	0.29940909472740207	0.5608693417556521	0.4870212641252228	39.10905313491821	pearson_correlation
100	6.5975500308761825	ecoli_colombos	125.0	minimal	median	agglom	0.07031775207928083	0.1600664316725246	0.35488527566203726	0.32032426321075713	39.10905313491821	pearson_correlation
101	6.814186568363763	ecoli_colombos	125.0	interconnected	median	agglom	0.11933631374536839	0.16502740343061592	0.3416353981105842	0.3347241061412322	39.10905313491821	pearson_correlation
102	9.245368140671431	ecoli_colombos	125.0	strict	centroid	agglom	0.2820939710921591	0.3051280513933434	0.5906856023926267	0.49153568752613375	20.227863073349	pearson_correlation
103	6.702349655712298	ecoli_colombos	125.0	minimal	centroid	agglom	0.0668262853595884	0.16394160180267828	0.37471635708156187	0.3282158656592576	20.227863073349	pearson_correlation
104	6.759867855251685	ecoli_colombos	125.0	interconnected	centroid	agglom	0.11650560972354557	0.16090217236774482	0.35221520508924503	0.32276577757281677	20.227863073349	pearson_correlation
105	9.344891607338502	ecoli_colombos	150.0	strict	ward.D	agglom	0.2795456751952971	0.3175136700876022	0.5511888791537684	0.5330015892718775	29.309007167816162	pearson_correlation
106	6.646256273740195	ecoli_colombos	150.0	minimal	ward.D	agglom	0.06720325454209597	0.19258166561986412	0.3046970492944506	0.3772952459933021	29.309007167816162	pearson_correlation
107	6.367519220463429	ecoli_colombos	150.0	interconnected	ward.D	agglom	0.1028526527142418	0.16825164510419877	0.28403420792516965	0.35874942775880786	29.309007167816162	pearson_correlation
108	0.996595404156885	ecoli_colombos	150.0	strict	single	agglom	0.03585140940640555	0.011145387968588622	0.5297619047619048	0.03844766192440083	41.39857482910156	pearson_correlation
109	1.6236516947408415	ecoli_colombos	150.0	minimal	single	agglom	0.06106998190528448	0.01983537218614543	0.4430664747351715	0.041316071602035764	41.39857482910156	pearson_correlation
110	0.723539943677701	ecoli_colombos	150.0	interconnected	single	agglom	0.03807351664234784	0.004369841624775726	0.1365828890581366	0.02757341867654639	41.39857482910156	pearson_correlation
111	8.761979694549446	ecoli_colombos	150.0	strict	complete	agglom	0.2657782141411284	0.27150193742313583	0.5606412256778004	0.47193845349877245	37.88930296897888	pearson_correlation
112	5.633800425229915	ecoli_colombos	150.0	minimal	complete	agglom	0.05515689659142025	0.13316792475571254	0.29924045276060224	0.29631673811669723	37.88930296897888	pearson_correlation
113	5.880484258368643	ecoli_colombos	150.0	interconnected	complete	agglom	0.09706847626452117	0.13165784019888657	0.29711017767133696	0.2967674723938033	37.88930296897888	pearson_correlation
114	5.557013363901464	ecoli_colombos	150.0	strict	average	agglom	0.16288338810481479	0.13639472555133178	0.4686807677609753	0.2626756546464238	31.85704493522644	pearson_correlation
115	5.348532076058999	ecoli_colombos	150.0	minimal	average	agglom	0.06238870270584525	0.11998409305060366	0.3366085012729913	0.22312637594286763	31.85704493522644	pearson_correlation
116	5.055577119575827	ecoli_colombos	150.0	interconnected	average	agglom	0.09310533665279405	0.10110219384080323	0.3041837408073578	0.2190466091552779	31.85704493522644	pearson_correlation
117	7.178931347255746	ecoli_colombos	150.0	strict	mcquitty	agglom	0.21107451271000827	0.2098444485709606	0.49983827762797595	0.36880483616152315	39.698200941085815	pearson_correlation
118	5.259986484516338	ecoli_colombos	150.0	minimal	mcquitty	agglom	0.053158418434313015	0.13331320994799706	0.2866542219714941	0.25840242298807964	39.698200941085815	pearson_correlation
119	5.330626357644033	ecoli_colombos	150.0	interconnected	mcquitty	agglom	0.09374886050619569	0.1212716536214164	0.2777089028641082	0.2555246368878905	39.698200941085815	pearson_correlation
120	9.430691134572553	ecoli_colombos	150.0	strict	median	agglom	0.27595864714462176	0.3062718621903372	0.5923234644499356	0.5151579549741436	36.46828293800354	pearson_correlation
121	6.762903850934653	ecoli_colombos	150.0	minimal	median	agglom	0.06928676696623776	0.16832364206878178	0.3494568705924458	0.34783147472372683	36.46828293800354	pearson_correlation
122	6.5862479355571715	ecoli_colombos	150.0	interconnected	median	agglom	0.10631058582627353	0.1550995372538459	0.3361042244018497	0.32774761980079736	36.46828293800354	pearson_correlation
123	9.428463494276102	ecoli_colombos	150.0	strict	centroid	agglom	0.28966256954726316	0.32309440843362697	0.5760623530616304	0.5163768366565644	20.20815396308899	pearson_correlation
124	6.79306651702681	ecoli_colombos	150.0	minimal	centroid	agglom	0.06798328045651175	0.1671810608633117	0.36941188251616364	0.3395145734619778	20.20815396308899	pearson_correlation
125	6.730706743628554	ecoli_colombos	150.0	interconnected	centroid	agglom	0.11377704169868379	0.1644304703534269	0.3430142722298836	0.3281917903879557	20.20815396308899	pearson_correlation
126	9.859167246280053	ecoli_colombos	175.0	strict	ward.D	agglom	0.2886312788374936	0.33327256806514777	0.5983782604922506	0.5507309597773026	38.916239976882935	pearson_correlation
127	6.734589644659729	ecoli_colombos	175.0	minimal	ward.D	agglom	0.06801000119822784	0.19481449575759757	0.3083156688274527	0.3835455381155436	38.916239976882935	pearson_correlation
128	6.503167399849327	ecoli_colombos	175.0	interconnected	ward.D	agglom	0.10239770819224901	0.169021742898006	0.29756033164591283	0.3595790544812917	38.916239976882935	pearson_correlation
129	0.9955639695690555	ecoli_colombos	175.0	strict	single	agglom	0.035452411413813535	0.011142066554827449	0.5299401197604791	0.03844382530694858	38.72926306724548	pearson_correlation
130	1.6183286722196306	ecoli_colombos	175.0	minimal	single	agglom	0.06021223235161565	0.019601125084848656	0.4424910055265012	0.04132338844349893	38.72926306724548	pearson_correlation
131	0.7239526402029479	ecoli_colombos	175.0	interconnected	single	agglom	0.037711923028303874	0.004381784149644615	0.1369192371688212	0.02756116485239986	38.72926306724548	pearson_correlation
132	8.774202493258455	ecoli_colombos	175.0	strict	complete	agglom	0.25680487881338393	0.26848772942560367	0.5649911882101367	0.4751348612333422	38.28694486618042	pearson_correlation
133	5.709723694279005	ecoli_colombos	175.0	minimal	complete	agglom	0.05529979070027471	0.1376662761557658	0.3050559069640089	0.29920520652186605	38.28694486618042	pearson_correlation
134	5.914587071825448	ecoli_colombos	175.0	interconnected	complete	agglom	0.09259216835525924	0.1306421951225929	0.29935571497956803	0.3040426901732227	38.28694486618042	pearson_correlation
135	5.81175572361461	ecoli_colombos	175.0	strict	average	agglom	0.16684318687228739	0.1425176558926384	0.46548889726357756	0.28442113537207664	32.38247108459473	pearson_correlation
136	5.391740185535981	ecoli_colombos	175.0	minimal	average	agglom	0.0637399726606654	0.12182462393514114	0.3362228256390833	0.22434366310197423	32.38247108459473	pearson_correlation
137	5.23068179770643	ecoli_colombos	175.0	interconnected	average	agglom	0.09126668141419347	0.1040334567160814	0.30856454163310715	0.23335626647336433	32.38247108459473	pearson_correlation
138	7.264296981561664	ecoli_colombos	175.0	strict	mcquitty	agglom	0.214413430269543	0.21123568958533998	0.4829896765966139	0.38678126733886564	41.89168691635132	pearson_correlation
139	5.024150835718295	ecoli_colombos	175.0	minimal	mcquitty	agglom	0.046428935005017664	0.12608880536602135	0.28187021441182936	0.257687163013504	41.89168691635132	pearson_correlation
140	5.126058217545894	ecoli_colombos	175.0	interconnected	mcquitty	agglom	0.08465331183783137	0.1149960301931848	0.265721900660915	0.25217133893339	41.89168691635132	pearson_correlation
141	9.23649010213436	ecoli_colombos	175.0	strict	median	agglom	0.27002524981771403	0.3083961200894978	0.5629190407343991	0.5154522602401491	39.94852614402771	pearson_correlation
142	6.556799381891131	ecoli_colombos	175.0	minimal	median	agglom	0.06513299455601372	0.16895233903035267	0.33257837382516536	0.3480386671249552	39.94852614402771	pearson_correlation
143	6.43469325672614	ecoli_colombos	175.0	interconnected	median	agglom	0.10231151948658372	0.15706291635781497	0.31782026751831244	0.3299502181993218	39.94852614402771	pearson_correlation
144	9.336664460284272	ecoli_colombos	175.0	strict	centroid	agglom	0.28220290099722417	0.3200261658006086	0.5729242160700573	0.5111924129874209	20.506342887878418	pearson_correlation
145	6.741641724535719	ecoli_colombos	175.0	minimal	centroid	agglom	0.06802329793202996	0.16980721482109065	0.35302615159153816	0.34480751430016576	20.506342887878418	pearson_correlation
146	6.740835001006542	ecoli_colombos	175.0	interconnected	centroid	agglom	0.11159865644826913	0.16584317099080845	0.3301374880492378	0.343641552764223	20.506342887878418	pearson_correlation
147	10.080688955838228	ecoli_colombos	200.0	strict	ward.D	agglom	0.28737423669516615	0.33097946455398913	0.640965995557751	0.546954735794591	38.75340700149536	pearson_correlation
148	6.782996172556568	ecoli_colombos	200.0	minimal	ward.D	agglom	0.0662696033955039	0.19285710289998995	0.3227131599142432	0.38067638820264793	38.75340700149536	pearson_correlation
149	6.596202878261442	ecoli_colombos	200.0	interconnected	ward.D	agglom	0.09857043741860098	0.16488445816208186	0.3160053049929127	0.3553150147717835	38.75340700149536	pearson_correlation
150	0.9945087274445131	ecoli_colombos	200.0	strict	single	agglom	0.03505763763093485	0.011138086790277085	0.5301204819277109	0.03843998525020976	40.919018030166626	pearson_correlation
151	1.6132799190027658	ecoli_colombos	200.0	minimal	single	agglom	0.058315360308980844	0.01952476955300631	0.44303180318031804	0.041306534978748664	40.919018030166626	pearson_correlation
152	0.7240533232624835	ecoli_colombos	200.0	interconnected	single	agglom	0.036614845652235696	0.004388138837291378	0.1375389812889813	0.027579315388186657	40.919018030166626	pearson_correlation
153	8.807777982116786	ecoli_colombos	200.0	strict	complete	agglom	0.25539087786223713	0.26677393468868366	0.5751628866828972	0.47347729537299	36.15886211395264	pearson_correlation
154	5.892552453854045	ecoli_colombos	200.0	minimal	complete	agglom	0.05674272787364636	0.14121753544415885	0.3182027132182748	0.30754772293445676	36.15886211395264	pearson_correlation
155	5.969661139335022	ecoli_colombos	200.0	interconnected	complete	agglom	0.09290049805719172	0.13117919834276193	0.3059309331270876	0.30403044843442195	36.15886211395264	pearson_correlation
156	6.159151138163321	ecoli_colombos	200.0	strict	average	agglom	0.1767719765151091	0.15303934328592658	0.48022959311542396	0.3055450492262504	33.72190809249878	pearson_correlation
157	5.560325406274419	ecoli_colombos	200.0	minimal	average	agglom	0.061857547208268984	0.12115358757608877	0.3427025840817911	0.24333173058861482	33.72190809249878	pearson_correlation
158	5.4160086576695985	ecoli_colombos	200.0	interconnected	average	agglom	0.08992312707598402	0.10743813984753081	0.3129369825535262	0.2490070872145824	33.72190809249878	pearson_correlation
159	7.1256587383970915	ecoli_colombos	200.0	strict	mcquitty	agglom	0.21113020642423824	0.20903887053849848	0.4744073547789979	0.37792451951152956	40.146053075790405	pearson_correlation
